"","person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","int_cat"
"22559",27,85000,"RENT",0,"VENTURE","A",7200,7.68,0,0.08,"N",10,"(7,9]"
"22560",29,89000,"RENT",2,"PERSONAL","A",7200,NA,0,0.08,"N",10,"missing"
"22561",30,90000,"RENT",2,"EDUCATION","B",7200,11.99,0,0.08,"N",7,"(11,13]"
"22562",33,55920,"MORTGAGE",9,"EDUCATION","A",22000,7.88,0,0.39,"N",6,"(7,9]"
"22563",29,55992,"MORTGAGE",2,"PERSONAL","B",5000,NA,0,0.09,"N",10,"missing"
"22564",28,90000,"RENT",0,"VENTURE","A",7200,5.42,0,0.08,"N",5,"(5,7]"
"22565",33,94000,"RENT",4,"VENTURE","A",7200,NA,0,0.08,"N",6,"missing"
"22566",27,98500,"RENT",5,"HOMEIMPROVEMENT","C",7200,14.35,0,0.07,"Y",6,"(13,15]"
"22567",28,112123,"RENT",2,"VENTURE","A",7200,8.59,0,0.06,"N",9,"(7,9]"
"22568",27,56000,"OWN",7,"VENTURE","C",1000,14.65,0,0.02,"N",8,"(13,15]"
"22569",27,120000,"RENT",0,"DEBTCONSOLIDATION","A",7200,7.29,0,0.06,"N",10,"(7,9]"
"22570",29,125004,"RENT",3,"MEDICAL","B",7200,9.99,0,0.06,"N",6,"(9,11]"
"22571",33,56000,"MORTGAGE",13,"MEDICAL","A",12000,6.62,0,0.21,"N",6,"(5,7]"
"22572",29,28800,"RENT",2,"EDUCATION","A",7225,6.92,0,0.25,"N",7,"(5,7]"
"22573",30,20800,"RENT",0,"MEDICAL","A",7250,8,1,0.35,"N",10,"(7,9]"
"22574",29,56000,"OWN",5,"EDUCATION","A",9200,6.03,0,0.16,"N",9,"(5,7]"
"22575",28,39750,"RENT",5,"EDUCATION","A",7250,8.49,0,0.18,"N",8,"(7,9]"
"22576",35,105000,"RENT",11,"VENTURE","C",7250,NA,0,0.07,"Y",5,"missing"
"22577",29,35000,"RENT",6,"MEDICAL","B",7300,11.71,0,0.21,"N",9,"(11,13]"
"22578",29,56000,"MORTGAGE",8,"MEDICAL","B",6000,10.99,0,0.11,"N",9,"(9,11]"
"22579",28,56000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",15000,7.49,0,0.27,"N",9,"(7,9]"
"22580",31,56000,"OWN",6,"VENTURE","A",11500,NA,0,0.21,"N",9,"missing"
"22581",27,50000,"RENT",5,"MEDICAL","A",7300,7.29,0,0.15,"N",9,"(7,9]"
"22582",33,50000,"MORTGAGE",14,"DEBTCONSOLIDATION","D",10000,16.89,1,0.2,"N",7,"(15,17]"
"22583",30,115000,"RENT",7,"DEBTCONSOLIDATION","B",7300,10.25,0,0.06,"N",9,"(9,11]"
"22584",28,44995,"RENT",2,"EDUCATION","A",7350,7.49,0,0.16,"N",10,"(7,9]"
"22585",27,56000,"MORTGAGE",4,"DEBTCONSOLIDATION","B",10050,9.63,0,0.18,"N",8,"(9,11]"
"22586",32,31000,"RENT",2,"HOMEIMPROVEMENT","D",7400,16.77,1,0.24,"Y",9,"(15,17]"
"22587",35,56000,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",12000,NA,0,0.21,"N",8,"missing"
"22588",33,69000,"RENT",8,"HOMEIMPROVEMENT","B",7400,9.76,0,0.11,"N",5,"(9,11]"
"22589",31,56000,"MORTGAGE",3,"MEDICAL","A",12000,6.54,0,0.21,"N",5,"(5,7]"
"22590",32,56000,"MORTGAGE",13,"EDUCATION","B",3000,8.88,0,0.05,"N",9,"(7,9]"
"22591",28,140000,"RENT",0,"DEBTCONSOLIDATION","A",7400,6.03,0,0.05,"N",9,"(5,7]"
"22592",28,56000,"OWN",10,"HOMEIMPROVEMENT","C",12000,14.72,0,0.21,"Y",7,"(13,15]"
"22593",29,55000,"RENT",6,"HOMEIMPROVEMENT","D",7450,15.62,0,0.14,"N",8,"(15,17]"
"22594",27,62900,"RENT",9,"MEDICAL","D",7450,15.99,1,0.1,"N",10,"(15,17]"
"22595",27,50000,"MORTGAGE",8,"MEDICAL","D",8400,NA,1,0.17,"N",7,"missing"
"22596",29,56000,"MORTGAGE",0,"VENTURE","C",6000,13.23,0,0.11,"Y",7,"(13,15]"
"22597",34,56000,"OWN",0,"MEDICAL","B",5600,11.86,0,0.1,"N",7,"(11,13]"
"22598",28,20000,"RENT",0,"MEDICAL","B",7500,9.76,1,0.38,"N",9,"(9,11]"
"22599",33,56000,"MORTGAGE",2,"PERSONAL","A",11500,7.14,0,0.21,"N",10,"(7,9]"
"22600",32,56000,"MORTGAGE",5,"PERSONAL","A",10000,7.14,0,0.18,"N",8,"(7,9]"
"22601",29,56000,"MORTGAGE",8,"VENTURE","A",13000,7.88,0,0.23,"N",5,"(7,9]"
"22602",30,21996,"RENT",4,"MEDICAL","B",7500,10.37,1,0.34,"N",9,"(9,11]"
"22603",31,56000,"MORTGAGE",4,"EDUCATION","A",8000,8.59,0,0.14,"N",5,"(7,9]"
"22604",30,56000,"MORTGAGE",1,"MEDICAL","B",14000,12.18,0,0.25,"N",7,"(11,13]"
"22605",29,25400,"RENT",1,"EDUCATION","D",7500,14.59,1,0.3,"Y",5,"(13,15]"
"22606",29,56000,"MORTGAGE",4,"EDUCATION","D",18000,14.61,0,0.32,"Y",9,"(13,15]"
"22607",28,56000,"MORTGAGE",9,"VENTURE","D",4800,14.61,0,0.09,"Y",6,"(13,15]"
"22608",27,27000,"RENT",2,"MEDICAL","B",7500,12.69,0,0.28,"N",10,"(11,13]"
"22609",29,27600,"RENT",2,"EDUCATION","A",7500,6.62,0,0.27,"N",9,"(5,7]"
"22610",27,30000,"RENT",5,"EDUCATION","D",7500,14.84,0,0.25,"N",7,"(13,15]"
"22611",33,30000,"RENT",14,"EDUCATION","B",7500,11.86,1,0.25,"N",5,"(11,13]"
"22612",35,56000,"MORTGAGE",1,"HOMEIMPROVEMENT","B",15000,11.26,0,0.27,"N",10,"(11,13]"
"22613",31,31000,"RENT",5,"PERSONAL","A",7500,7.49,0,0.24,"N",9,"(7,9]"
"22614",30,56000,"MORTGAGE",5,"EDUCATION","B",1500,NA,0,0.03,"N",7,"missing"
"22615",30,32004,"RENT",0,"DEBTCONSOLIDATION","C",7500,13.47,0,0.23,"Y",10,"(13,15]"
"22616",30,56004,"MORTGAGE",9,"HOMEIMPROVEMENT","A",9600,5.99,0,0.17,"N",6,"(5,7]"
"22617",27,33000,"RENT",2,"MEDICAL","D",7500,15.65,1,0.23,"Y",7,"(15,17]"
"22618",33,33000,"RENT",0,"PERSONAL","C",7500,11.34,0,0.23,"N",9,"(11,13]"
"22619",29,34000,"RENT",4,"MEDICAL","A",7500,NA,0,0.22,"N",10,"missing"
"22620",31,34000,"RENT",0,"MEDICAL","A",7500,8.94,0,0.22,"N",8,"(7,9]"
"22621",28,34200,"RENT",8,"PERSONAL","A",7500,8.94,0,0.22,"N",7,"(7,9]"
"22622",27,56004,"MORTGAGE",5,"HOMEIMPROVEMENT","A",5000,7.74,0,0.09,"N",7,"(7,9]"
"22623",27,56004,"MORTGAGE",4,"PERSONAL","A",3100,9.32,0,0.06,"N",7,"(9,11]"
"22624",30,56030,"MORTGAGE",14,"PERSONAL","B",13000,11.89,0,0.23,"N",7,"(11,13]"
"22625",29,56033,"MORTGAGE",7,"VENTURE","C",16000,14.65,0,0.29,"N",6,"(13,15]"
"22626",33,56100,"OWN",13,"HOMEIMPROVEMENT","A",16000,6.03,0,0.29,"N",8,"(5,7]"
"22627",30,35004,"RENT",0,"MEDICAL","A",7500,8.63,0,0.21,"N",5,"(7,9]"
"22628",35,35300,"RENT",0,"EDUCATION","C",7500,12.29,0,0.21,"Y",7,"(11,13]"
"22629",28,56148,"MORTGAGE",12,"DEBTCONSOLIDATION","C",2400,13.99,0,0.04,"N",6,"(13,15]"
"22630",27,56244,"MORTGAGE",11,"HOMEIMPROVEMENT","C",12000,14.22,0,0.21,"N",8,"(13,15]"
"22631",32,56256,"MORTGAGE",2,"PERSONAL","A",6500,6.17,0,0.12,"N",5,"(5,7]"
"22632",35,30000,"RENT",1,"EDUCATION","C",7500,NA,1,0.25,"Y",6,"missing"
"22633",27,56331,"MORTGAGE",7,"EDUCATION","B",10000,10.36,0,0.18,"N",10,"(9,11]"
"22634",34,56400,"MORTGAGE",2,"DEBTCONSOLIDATION","A",7000,7.9,0,0.12,"N",10,"(7,9]"
"22635",31,37000,"RENT",5,"PERSONAL","C",7500,15.23,0,0.2,"N",6,"(15,17]"
"22636",34,56400,"OWN",8,"MEDICAL","A",12100,5.79,0,0.21,"N",9,"(5,7]"
"22637",28,31000,"RENT",1,"HOMEIMPROVEMENT","D",7500,15.31,1,0.24,"Y",5,"(15,17]"
"22638",30,38168,"RENT",5,"PERSONAL","B",7500,9.76,0,0.2,"N",6,"(9,11]"
"22639",33,38400,"RENT",NA,"EDUCATION","C",7500,13.49,0,0.2,"N",5,"(13,15]"
"22640",29,56500,"MORTGAGE",13,"MEDICAL","A",14750,NA,0,0.26,"N",8,"missing"
"22641",33,50500,"MORTGAGE",2,"MEDICAL","D",4000,NA,1,0.08,"Y",8,"missing"
"22642",30,40000,"RENT",3,"VENTURE","B",7500,12.69,0,0.19,"N",5,"(11,13]"
"22643",35,56566,"MORTGAGE",3,"EDUCATION","A",3200,NA,0,0.06,"N",6,"missing"
"22644",30,56604,"MORTGAGE",3,"VENTURE","D",3000,17.58,0,0.05,"N",9,"(17,Inf]"
"22645",30,56628,"MORTGAGE",2,"HOMEIMPROVEMENT","A",12000,8.94,0,0.21,"N",10,"(7,9]"
"22646",31,34000,"RENT",2,"HOMEIMPROVEMENT","D",7500,15.58,1,0.22,"N",5,"(15,17]"
"22647",28,56700,"MORTGAGE",11,"VENTURE","B",15000,12.12,0,0.26,"N",7,"(11,13]"
"22648",29,56700,"MORTGAGE",9,"VENTURE","C",10000,NA,0,0.18,"Y",5,"missing"
"22649",29,56700,"OWN",14,"MEDICAL","B",11000,10.62,0,0.19,"N",6,"(9,11]"
"22650",28,40000,"RENT",2,"PERSONAL","B",7500,11.86,0,0.19,"N",8,"(11,13]"
"22651",32,56784,"OWN",3,"PERSONAL","D",12000,14.96,0,0.21,"Y",10,"(13,15]"
"22652",28,50820,"MORTGAGE",12,"PERSONAL","B",10000,10.59,1,0.2,"N",8,"(9,11]"
"22653",28,56864,"MORTGAGE",5,"PERSONAL","A",12300,7.88,0,0.22,"N",7,"(7,9]"
"22654",29,40000,"RENT",7,"MEDICAL","C",7500,12.73,0,0.19,"Y",9,"(11,13]"
"22655",32,34000,"RENT",0,"EDUCATION","B",7500,10.01,1,0.22,"N",5,"(9,11]"
"22656",30,34000,"RENT",1,"VENTURE","C",7500,NA,1,0.22,"N",6,"missing"
"22657",28,40000,"RENT",2,"MEDICAL","C",7500,NA,0,0.19,"N",7,"missing"
"22658",32,40000,"RENT",2,"EDUCATION","A",7500,8,0,0.19,"N",6,"(7,9]"
"22659",28,57000,"MORTGAGE",5,"PERSONAL","A",9500,7.51,0,0.17,"N",5,"(7,9]"
"22660",29,42000,"RENT",0,"EDUCATION","C",7500,12.87,0,0.18,"Y",8,"(11,13]"
"22661",28,36000,"RENT",2,"HOMEIMPROVEMENT","B",7500,10.39,1,0.21,"N",9,"(9,11]"
"22662",27,36000,"RENT",0,"PERSONAL","D",7500,13.55,1,0.21,"Y",7,"(13,15]"
"22663",28,57000,"MORTGAGE",13,"PERSONAL","C",9600,15.96,0,0.17,"Y",9,"(15,17]"
"22664",33,38604,"RENT",0,"VENTURE","D",7500,NA,1,0.19,"N",5,"missing"
"22665",29,44720,"RENT",6,"EDUCATION","B",7500,NA,0,0.17,"N",5,"missing"
"22666",27,57000,"OWN",11,"EDUCATION","A",15000,6.03,0,0.26,"N",6,"(5,7]"
"22667",29,44875,"RENT",0,"MEDICAL","A",7500,8.32,0,0.17,"N",8,"(7,9]"
"22668",27,45000,"RENT",4,"MEDICAL","C",7500,15.27,0,0.17,"N",8,"(15,17]"
"22669",27,57000,"MORTGAGE",11,"DEBTCONSOLIDATION","A",3000,7.51,0,0.05,"N",5,"(7,9]"
"22670",35,57000,"MORTGAGE",8,"MEDICAL","A",5500,7.49,0,0.1,"N",5,"(7,9]"
"22671",27,45000,"RENT",0,"PERSONAL","C",7500,12.73,0,0.17,"Y",6,"(11,13]"
"22672",28,51000,"MORTGAGE",1,"PERSONAL","A",4775,7.49,1,0.09,"N",6,"(7,9]"
"22673",34,39000,"RENT",0,"DEBTCONSOLIDATION","B",7500,9.45,1,0.19,"N",9,"(9,11]"
"22674",29,45756,"RENT",7,"EDUCATION","B",7500,10,0,0.16,"N",7,"(9,11]"
"22675",27,51000,"MORTGAGE",1,"HOMEIMPROVEMENT","A",10000,6.99,1,0.2,"N",5,"(5,7]"
"22676",27,46000,"RENT",4,"MEDICAL","C",7500,13.49,0,0.16,"N",5,"(13,15]"
"22677",30,57000,"MORTGAGE",1,"VENTURE","A",4500,7.49,0,0.08,"N",10,"(7,9]"
"22678",30,46800,"RENT",0,"EDUCATION","A",7500,7.88,0,0.16,"N",10,"(7,9]"
"22679",30,48000,"RENT",4,"MEDICAL","A",7500,7.49,0,0.16,"N",6,"(7,9]"
"22680",28,48500,"RENT",3,"VENTURE","D",7500,12.86,0,0.15,"N",7,"(11,13]"
"22681",27,42996,"RENT",11,"MEDICAL","C",7500,11.91,1,0.17,"N",7,"(11,13]"
"22682",32,57000,"MORTGAGE",11,"MEDICAL","C",9000,13.35,0,0.16,"Y",5,"(13,15]"
"22683",33,57000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",13000,7.88,0,0.23,"N",5,"(7,9]"
"22684",29,57000,"MORTGAGE",4,"MEDICAL","A",2500,6.76,0,0.04,"N",7,"(5,7]"
"22685",30,57000,"MORTGAGE",2,"VENTURE","A",6000,7.51,0,0.11,"N",8,"(7,9]"
"22686",29,57000,"OWN",5,"MEDICAL","B",5000,11.86,0,0.09,"N",10,"(11,13]"
"22687",33,44000,"RENT",1,"EDUCATION","D",7500,12.92,1,0.17,"Y",6,"(11,13]"
"22688",31,57000,"MORTGAGE",10,"EDUCATION","B",8000,9.88,0,0.14,"N",9,"(9,11]"
"22689",30,50400,"RENT",2,"PERSONAL","B",7500,10.25,0,0.15,"N",7,"(9,11]"
"22690",28,57000,"MORTGAGE",2,"VENTURE","C",6000,12.73,0,0.11,"N",10,"(11,13]"
"22691",33,50750,"RENT",2,"PERSONAL","C",7500,11.91,0,0.15,"Y",6,"(11,13]"
"22692",28,51000,"RENT",13,"VENTURE","D",7500,16.49,0,0.15,"Y",7,"(15,17]"
"22693",28,51000,"OWN",2,"DEBTCONSOLIDATION","E",20400,17.74,1,0.4,"Y",5,"(17,Inf]"
"22694",30,45063,"RENT",7,"MEDICAL","D",7500,15.05,1,0.17,"N",6,"(15,17]"
"22695",28,57000,"OWN",7,"PERSONAL","B",3500,11.83,0,0.06,"N",6,"(11,13]"
"22696",31,54200,"RENT",4,"VENTURE","C",7500,12.61,0,0.14,"N",10,"(11,13]"
"22697",28,57000,"MORTGAGE",12,"HOMEIMPROVEMENT","A",13000,9.63,0,0.23,"N",5,"(9,11]"
"22698",33,51000,"MORTGAGE",2,"EDUCATION","A",1200,9.63,1,0.02,"N",7,"(9,11]"
"22699",29,57000,"MORTGAGE",13,"HOMEIMPROVEMENT","A",6000,9.32,0,0.11,"N",5,"(9,11]"
"22700",30,57000,"MORTGAGE",6,"PERSONAL","A",4000,8,0,0.07,"N",7,"(7,9]"
"22701",32,51000,"MORTGAGE",5,"MEDICAL","C",15000,NA,1,0.29,"Y",8,"missing"
"22702",33,57000,"MORTGAGE",7,"EDUCATION","B",15000,10.39,0,0.26,"N",7,"(9,11]"
"22703",28,55000,"RENT",7,"DEBTCONSOLIDATION","C",7500,12.84,0,0.14,"Y",6,"(11,13]"
"22704",31,56400,"RENT",1,"VENTURE","B",7500,11.48,0,0.13,"N",10,"(11,13]"
"22705",30,57000,"RENT",4,"VENTURE","C",7500,14.27,0,0.13,"N",5,"(13,15]"
"22706",31,57000,"RENT",2,"EDUCATION","B",7500,12.53,0,0.13,"N",9,"(11,13]"
"22707",34,57000,"RENT",9,"DEBTCONSOLIDATION","B",7500,11.14,0,0.13,"N",7,"(11,13]"
"22708",28,51043,"MORTGAGE",12,"PERSONAL","C",2100,12.29,1,0.04,"N",8,"(11,13]"
"22709",27,57996,"RENT",11,"EDUCATION","B",7500,12.21,0,0.13,"N",10,"(11,13]"
"22710",31,57200,"MORTGAGE",3,"DEBTCONSOLIDATION","C",7500,13.11,0,0.13,"Y",5,"(13,15]"
"22711",27,57240,"OWN",4,"VENTURE","B",15000,11.99,0,0.26,"N",6,"(11,13]"
"22712",31,57240,"MORTGAGE",1,"EDUCATION","A",10000,5.99,0,0.17,"N",6,"(5,7]"
"22713",28,57248,"MORTGAGE",1,"EDUCATION","A",9000,6.92,0,0.16,"N",7,"(5,7]"
"22714",29,57300,"OWN",13,"MEDICAL","B",12000,11.48,0,0.21,"N",8,"(11,13]"
"22715",31,57335,"MORTGAGE",6,"EDUCATION","D",16500,14.84,0,0.29,"N",10,"(13,15]"
"22716",28,57360,"MORTGAGE",3,"EDUCATION","B",23000,NA,0,0.4,"N",7,"missing"
"22717",31,57400,"MORTGAGE",6,"PERSONAL","A",7600,5.99,0,0.13,"N",10,"(5,7]"
"22718",31,60000,"RENT",3,"DEBTCONSOLIDATION","A",7500,5.79,0,0.13,"N",9,"(5,7]"
"22719",30,57408,"MORTGAGE",0,"DEBTCONSOLIDATION","B",18000,8.88,0,0.31,"N",10,"(7,9]"
"22720",33,57500,"MORTGAGE",0,"MEDICAL","A",15000,6.03,0,0.26,"N",7,"(5,7]"
"22721",31,61000,"RENT",3,"MEDICAL","C",7500,NA,0,0.12,"Y",10,"missing"
"22722",27,62000,"RENT",4,"EDUCATION","C",7500,13.04,0,0.12,"Y",6,"(13,15]"
"22723",29,57500,"MORTGAGE",7,"PERSONAL","A",19600,7.88,0,0.34,"N",8,"(7,9]"
"22724",29,65000,"RENT",5,"EDUCATION","B",7500,12.69,0,0.12,"N",10,"(11,13]"
"22725",29,59000,"RENT",3,"HOMEIMPROVEMENT","B",7500,9.99,1,0.13,"N",8,"(9,11]"
"22726",31,65000,"RENT",8,"MEDICAL","B",7500,10.95,0,0.12,"N",10,"(9,11]"
"22727",30,57600,"MORTGAGE",0,"HOMEIMPROVEMENT","C",6000,14.65,0,0.1,"N",8,"(13,15]"
"22728",27,51600,"MORTGAGE",2,"VENTURE","D",13650,16.29,1,0.26,"N",9,"(15,17]"
"22729",28,57600,"MORTGAGE",12,"PERSONAL","B",10625,12.42,0,0.18,"N",6,"(11,13]"
"22730",30,57600,"MORTGAGE",13,"PERSONAL","A",6000,NA,0,0.1,"N",10,"missing"
"22731",27,57600,"OWN",NA,"VENTURE","C",3000,12.99,0,0.05,"Y",10,"(11,13]"
"22732",33,57600,"MORTGAGE",3,"HOMEIMPROVEMENT","A",17000,7.66,0,0.3,"N",8,"(7,9]"
"22733",27,70000,"RENT",4,"MEDICAL","A",7500,7.88,0,0.11,"N",5,"(7,9]"
"22734",27,57600,"MORTGAGE",3,"MEDICAL","B",3000,11.11,0,0.05,"N",6,"(11,13]"
"22735",34,51600,"MORTGAGE",2,"VENTURE","E",12000,17.88,1,0.23,"N",8,"(17,Inf]"
"22736",28,66000,"RENT",0,"VENTURE","C",7500,11.28,1,0.11,"Y",7,"(11,13]"
"22737",27,57600,"MORTGAGE",11,"PERSONAL","A",8500,7.14,0,0.15,"N",5,"(7,9]"
"22738",28,57600,"MORTGAGE",9,"EDUCATION","D",12000,15.58,0,0.21,"Y",7,"(15,17]"
"22739",28,75000,"RENT",3,"EDUCATION","B",7500,NA,0,0.1,"N",6,"missing"
"22740",31,57600,"MORTGAGE",5,"EDUCATION","B",15000,10.25,0,0.26,"N",10,"(9,11]"
"22741",33,80000,"RENT",4,"EDUCATION","A",7500,5.42,0,0.09,"N",10,"(5,7]"
"22742",27,80000,"RENT",3,"DEBTCONSOLIDATION","B",7500,12.18,0,0.09,"N",5,"(11,13]"
"22743",27,81000,"RENT",5,"HOMEIMPROVEMENT","B",7500,10.25,0,0.09,"N",7,"(9,11]"
"22744",31,85000,"RENT",3,"VENTURE","B",7500,10.08,0,0.09,"N",5,"(9,11]"
"22745",31,57758,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",12000,6.62,0,0.21,"N",9,"(5,7]"
"22746",27,57770,"MORTGAGE",3,"PERSONAL","B",9975,11.49,0,0.17,"N",5,"(11,13]"
"22747",27,87360,"RENT",1,"DEBTCONSOLIDATION","C",7500,12.54,0,0.09,"Y",8,"(11,13]"
"22748",33,57800,"MORTGAGE",12,"MEDICAL","A",7000,6.99,0,0.12,"N",6,"(5,7]"
"22749",27,57886,"MORTGAGE",7,"VENTURE","A",4000,7.9,0,0.07,"N",9,"(7,9]"
"22750",34,57912,"MORTGAGE",7,"VENTURE","A",5600,5.42,0,0.1,"N",8,"(5,7]"
"22751",27,90000,"RENT",0,"DEBTCONSOLIDATION","B",7500,NA,0,0.08,"N",6,"missing"
"22752",27,96000,"RENT",7,"HOMEIMPROVEMENT","B",7500,9.83,0,0.08,"N",10,"(9,11]"
"22753",31,99504,"RENT",5,"DEBTCONSOLIDATION","C",7500,13.57,0,0.08,"N",10,"(13,15]"
"22754",31,101000,"RENT",2,"EDUCATION","C",7500,13.22,0,0.07,"Y",5,"(13,15]"
"22755",29,105000,"RENT",1,"MEDICAL","C",7500,11.03,0,0.07,"Y",9,"(11,13]"
"22756",29,103000,"RENT",0,"PERSONAL","D",7500,16.77,1,0.07,"Y",7,"(15,17]"
"22757",29,115000,"RENT",5,"HOMEIMPROVEMENT","A",7500,5.99,0,0.07,"N",8,"(5,7]"
"22758",33,115000,"RENT",9,"HOMEIMPROVEMENT","C",7500,11.03,0,0.07,"Y",8,"(11,13]"
"22759",27,57996,"MORTGAGE",1,"MEDICAL","A",4800,8.59,0,0.08,"N",9,"(7,9]"
"22760",34,120000,"RENT",9,"HOMEIMPROVEMENT","D",7500,16.29,0,0.06,"N",5,"(15,17]"
"22761",27,125000,"RENT",8,"EDUCATION","D",7500,NA,0,0.06,"N",5,"missing"
"22762",29,57996,"MORTGAGE",6,"EDUCATION","C",20475,12.72,0,0.35,"N",10,"(11,13]"
"22763",32,155000,"RENT",3,"PERSONAL","C",7500,11.59,0,0.05,"Y",5,"(11,13]"
"22764",31,160000,"RENT",1,"HOMEIMPROVEMENT","C",7500,11.28,0,0.05,"N",7,"(11,13]"
"22765",29,58000,"MORTGAGE",9,"EDUCATION","B",15900,NA,0,0.27,"N",6,"missing"
"22766",35,160000,"RENT",3,"MEDICAL","A",7500,8,0,0.05,"N",8,"(7,9]"
"22767",31,58000,"MORTGAGE",15,"VENTURE","A",8875,NA,0,0.15,"N",6,"missing"
"22768",29,165000,"RENT",2,"EDUCATION","B",7500,10.62,0,0.05,"N",7,"(9,11]"
"22769",33,58000,"MORTGAGE",2,"VENTURE","B",15000,9.91,0,0.26,"N",9,"(9,11]"
"22770",31,58000,"OWN",6,"PERSONAL","B",6200,10.65,0,0.11,"N",6,"(9,11]"
"22771",27,85000,"RENT",1,"DEBTCONSOLIDATION","A",7525,NA,0,0.09,"N",8,"missing"
"22772",35,40000,"RENT",2,"MEDICAL","C",7550,13.92,0,0.19,"N",9,"(13,15]"
"22773",27,52000,"MORTGAGE",11,"HOMEIMPROVEMENT","C",3000,15.96,1,0.06,"Y",6,"(15,17]"
"22774",35,58000,"MORTGAGE",8,"MEDICAL","C",6000,12.99,0,0.1,"Y",8,"(11,13]"
"22775",28,18000,"RENT",9,"HOMEIMPROVEMENT","A",7600,8.49,1,0.42,"N",9,"(7,9]"
"22776",27,28000,"RENT",1,"DEBTCONSOLIDATION","B",7600,10.99,0,0.27,"N",7,"(9,11]"
"22777",30,58000,"MORTGAGE",14,"DEBTCONSOLIDATION","B",5350,9.99,0,0.09,"N",9,"(9,11]"
"22778",34,58000,"MORTGAGE",18,"HOMEIMPROVEMENT","A",4000,5.42,0,0.07,"N",8,"(5,7]"
"22779",28,58000,"MORTGAGE",11,"DEBTCONSOLIDATION","B",6700,9.99,0,0.12,"N",5,"(9,11]"
"22780",35,33000,"RENT",2,"VENTURE","C",7600,15.27,0,0.23,"N",6,"(15,17]"
"22781",27,33000,"RENT",2,"MEDICAL","A",7600,8,0,0.23,"N",10,"(7,9]"
"22782",27,58000,"MORTGAGE",7,"VENTURE","B",2800,11.99,0,0.05,"N",8,"(11,13]"
"22783",30,44208,"RENT",1,"MEDICAL","A",7600,7.74,0,0.17,"N",8,"(7,9]"
"22784",30,58000,"MORTGAGE",9,"HOMEIMPROVEMENT","A",3000,5.42,0,0.05,"N",9,"(5,7]"
"22785",27,45000,"RENT",10,"MEDICAL","D",7600,14.59,1,0.17,"Y",8,"(13,15]"
"22786",27,51996,"RENT",7,"HOMEIMPROVEMENT","C",7600,14.17,0,0.15,"N",8,"(13,15]"
"22787",30,61000,"RENT",4,"HOMEIMPROVEMENT","C",7600,NA,0,0.12,"Y",6,"missing"
"22788",28,58000,"MORTGAGE",8,"VENTURE","A",9600,7.49,0,0.17,"N",7,"(7,9]"
"22789",29,33000,"RENT",4,"HOMEIMPROVEMENT","E",7650,19.29,1,0.23,"Y",6,"(17,Inf]"
"22790",30,58000,"OWN",7,"PERSONAL","A",6000,5.79,0,0.1,"N",5,"(5,7]"
"22791",31,58000,"OWN",15,"MEDICAL","C",14500,13.06,0,0.25,"N",7,"(13,15]"
"22792",28,58000,"MORTGAGE",0,"VENTURE","C",12500,13.43,0,0.22,"N",8,"(13,15]"
"22793",31,58000,"MORTGAGE",0,"EDUCATION","A",3625,6.17,0,0.06,"N",5,"(5,7]"
"22794",28,30000,"RENT",2,"MEDICAL","B",7700,12.42,0,0.26,"N",8,"(11,13]"
"22795",30,58000,"MORTGAGE",2,"MEDICAL","A",13200,NA,0,0.23,"N",10,"missing"
"22796",27,58000,"MORTGAGE",11,"MEDICAL","B",3250,11.86,0,0.06,"N",8,"(11,13]"
"22797",34,58000,"OWN",8,"MEDICAL","A",3000,6.76,0,0.05,"N",10,"(5,7]"
"22798",28,58000,"MORTGAGE",12,"EDUCATION","A",3000,NA,0,0.05,"N",8,"missing"
"22799",30,58000,"MORTGAGE",2,"HOMEIMPROVEMENT","C",9000,13.23,0,0.16,"N",6,"(13,15]"
"22800",27,58000,"MORTGAGE",3,"HOMEIMPROVEMENT","A",12000,7.51,0,0.21,"N",8,"(7,9]"
"22801",30,48000,"RENT",0,"PERSONAL","A",7725,8.94,0,0.16,"N",5,"(7,9]"
"22802",29,56200,"RENT",0,"EDUCATION","E",7725,13.75,1,0.14,"N",6,"(13,15]"
"22803",30,58000,"MORTGAGE",0,"HOMEIMPROVEMENT","B",4000,11.12,0,0.07,"N",6,"(11,13]"
"22804",27,58000,"MORTGAGE",9,"DEBTCONSOLIDATION","C",6500,13.98,0,0.11,"Y",8,"(13,15]"
"22805",29,24000,"RENT",NA,"VENTURE","C",7750,13.85,1,0.32,"N",8,"(13,15]"
"22806",28,58000,"MORTGAGE",3,"VENTURE","A",4000,7.14,0,0.07,"N",9,"(7,9]"
"22807",29,58000,"MORTGAGE",8,"DEBTCONSOLIDATION","A",1800,6.76,0,0.03,"N",8,"(5,7]"
"22808",29,26400,"RENT",5,"MEDICAL","C",7750,14.27,1,0.29,"N",7,"(13,15]"
"22809",34,26400,"RENT",0,"DEBTCONSOLIDATION","C",7750,12.87,0,0.29,"Y",5,"(11,13]"
"22810",27,29000,"RENT",3,"MEDICAL","B",7750,11.86,0,0.27,"N",5,"(11,13]"
